case,file,file_name,function,parent,lineno,endline,complexity,radon_grade,radon_grade_num,n_pycefr_constructs,n_pycefr_classes,max_level_num,max_level,mean_level_num,level_counts,top_classes
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_863_all_nodes_distance_k_binary_tree/all_nodes_distance_k_binary_tree.py,all_nodes_distance_k_binary_tree.py,build_graph,,13,24,4,A,1,21,5,4.0,B2,1.7142857142857142,"{""A2"": 12, ""A1"": 8, ""B2"": 1}","{""Simple Atributte"": 12, ""Subscript"": 4, ""Simple If statements"": 3, ""Recursive Functions"": 1, ""Return"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_863_all_nodes_distance_k_binary_tree/all_nodes_distance_k_binary_tree.py,all_nodes_distance_k_binary_tree.py,bfs,,26,34,4,A,1,10,7,4.0,B2,1.6,"{""A1"": 6, ""A2"": 3, ""B2"": 1}","{""Simple Atributte"": 3, ""Simple If statements"": 2, ""Unary Operation"": 1, ""Subscript"": 1, ""Simple For Loop"": 1, ""Recursive Functions"": 1, ""Return"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_863_all_nodes_distance_k_binary_tree/all_nodes_distance_k_binary_tree.py,all_nodes_distance_k_binary_tree.py,distanceK,,2,11,3,A,1,11,7,1.0,A1,1.0,"{""A1"": 11}","{""Simple Tuple"": 2, ""Simple Assignment"": 2, ""Simple If statements"": 2, ""Return"": 2, ""Simple List"": 1, ""Unary Operation"": 1, ""Function with Simple argument"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_235_lca_of_binary_search_tree/lca_bst.py,lca_bst.py,TreeNode,,1,5,2,A,1,23,8,3.0,B1,1.608695652173913,"{""A2"": 12, ""A1"": 10, ""B1"": 1}","{""Simple Atributte"": 12, ""Simple Assignment"": 3, ""Boolean Operation"": 2, ""Return"": 2, ""Unary Operation"": 1, ""Simple If statements"": 1, ""Function with Simple argument"": 1, ""Simple Class  Using the constructor method --> __init__"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_235_lca_of_binary_search_tree/lca_bst.py,lca_bst.py,lca_bst,,7,19,1,A,1,23,6,4.0,B2,1.565217391304348,"{""A1"": 12, ""A2"": 10, ""B2"": 1}","{""Simple Atributte"": 10, ""Return"": 6, ""Simple If statements"": 3, ""Boolean Operation"": 2, ""Recursive Functions"": 1, ""Function with Simple argument"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_235_lca_of_binary_search_tree/lca_bst.py,lca_bst.py,lca_helper,lca_bst,8,17,6,B,2,21,5,2.0,A2,1.4761904761904763,"{""A1"": 11, ""A2"": 10}","{""Simple Atributte"": 10, ""Return"": 5, ""Simple If statements"": 3, ""Boolean Operation"": 2, ""Function with Simple argument"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_235_lca_of_binary_search_tree/lca_bst.py,lca_bst.py,__init__,,2,5,1,A,1,22,7,2.0,A2,1.5454545454545454,"{""A2"": 12, ""A1"": 10}","{""Simple Atributte"": 12, ""Simple Assignment"": 3, ""Boolean Operation"": 2, ""Return"": 2, ""Unary Operation"": 1, ""Simple If statements"": 1, ""Function with Simple argument"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_105_construct_binary_tree_from_preorder_inorder_traversal/construct_binary_tree_from_preorder_inorder_traversal.py,construct_binary_tree_from_preorder_inorder_traversal.py,buildTree,,7,24,2,A,1,39,12,6.0,C2,1.6666666666666667,"{""A1"": 31, ""C2"": 2, ""C1"": 2, ""A2"": 2, ""B2"": 2}","{""Simple Assignment"": 10, ""Return"": 6, ""Subscript"": 4, ""Assigment with sum (total = total + 1)"": 4, ""Simple Tuple"": 2, ""'enumerate' call function"": 2, ""Boolean Operation"": 2, ""Simple Dictionary Comprehension"": 2, ""Simplified incremental Assignment with increase amount"": 2, ""Simple If statements"": 2}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_105_construct_binary_tree_from_preorder_inorder_traversal/construct_binary_tree_from_preorder_inorder_traversal.py,construct_binary_tree_from_preorder_inorder_traversal.py,buildTreeHelper,buildTree,9,22,3,A,1,29,8,4.0,B2,1.2758620689655173,"{""A1"": 25, ""A2"": 2, ""B2"": 2}","{""Simple Assignment"": 8, ""Return"": 5, ""Subscript"": 4, ""Assigment with sum (total = total + 1)"": 4, ""Boolean Operation"": 2, ""Simplified incremental Assignment with increase amount"": 2, ""Simple If statements"": 2, ""Recursive Functions"": 2}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_105_construct_binary_tree_from_preorder_inorder_traversal/construct_binary_tree_from_preorder_inorder_traversal.py,construct_binary_tree_from_preorder_inorder_traversal.py,TreeNode,,1,4,2,A,1,15,5,3.0,B1,1.7333333333333334,"{""A2"": 7, ""A1"": 6, ""B1"": 2}","{""Simple Atributte"": 5, ""Simple Assignment"": 4, ""Simple Tuple"": 2, ""Function with Simple argument with Default argument"": 2, ""Simple Class  Using the constructor method --> __init__"": 2}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_105_construct_binary_tree_from_preorder_inorder_traversal/construct_binary_tree_from_preorder_inorder_traversal.py,construct_binary_tree_from_preorder_inorder_traversal.py,__init__,,2,4,1,A,1,13,4,2.0,A2,1.5384615384615385,"{""A2"": 7, ""A1"": 6}","{""Simple Atributte"": 5, ""Simple Assignment"": 4, ""Simple Tuple"": 2, ""Function with Simple argument with Default argument"": 2}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_117_populate_next_right_pointer_in_each_node_II/populate_next_right_pointers.py,populate_next_right_pointers.py,connect,,4,25,7,B,2,58,11,3.0,B1,1.4137931034482758,"{""A1"": 36, ""A2"": 20, ""B1"": 2}","{""Simple Atributte"": 18, ""Simple Assignment"": 12, ""Simple If statements"": 8, ""Simple Tuple"": 4, ""Return"": 4, ""Simple List"": 2, ""'range' call function"": 2, ""Unary Operation"": 2, ""Simple For Loop"": 2, ""While with Else Loop"": 2}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_563_binary_tree_tilt/binary_tree_tilt.py,binary_tree_tilt.py,TreeNode,,2,6,2,A,1,8,4,3.0,B1,1.75,"{""A2"": 4, ""A1"": 3, ""B1"": 1}","{""Simple Atributte"": 3, ""Simple Assignment"": 3, ""Function with Simple argument with Default argument"": 1, ""Simple Class  Using the constructor method --> __init__"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_563_binary_tree_tilt/binary_tree_tilt.py,binary_tree_tilt.py,binary_tree_tilt_simple,,10,25,1,A,1,16,9,4.0,B2,1.4375,"{""A1"": 11, ""A2"": 4, ""B2"": 1}","{""Simple Atributte"": 3, ""Simple Assignment"": 3, ""Return"": 3, ""Subscript"": 2, ""Simple List"": 1, ""Simplified incremental Assignment with increase amount"": 1, ""Simple If statements"": 1, ""Function with Simple argument"": 1, ""Recursive Functions"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_563_binary_tree_tilt/binary_tree_tilt.py,binary_tree_tilt.py,binary_tree_tilt_helper,binary_tree_tilt_simple,11,20,2,A,1,11,7,4.0,B2,1.6363636363636365,"{""A1"": 6, ""A2"": 4, ""B2"": 1}","{""Simple Atributte"": 3, ""Simple Assignment"": 2, ""Return"": 2, ""Subscript"": 1, ""Simplified incremental Assignment with increase amount"": 1, ""Simple If statements"": 1, ""Recursive Functions"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_563_binary_tree_tilt/binary_tree_tilt.py,binary_tree_tilt.py,binary_tree_tilt,,30,53,1,A,1,27,10,4.0,B2,1.5185185185185186,"{""A1"": 15, ""A2"": 11, ""B2"": 1}","{""Simple Atributte"": 10, ""Simple Assignment"": 4, ""Return"": 4, ""Assigment with sum (total = total + 1)"": 2, ""Simple If statements"": 2, ""Simple List"": 1, ""Boolean Operation"": 1, ""Simplified incremental Assignment with increase amount"": 1, ""Function with Simple argument"": 1, ""Recursive Functions"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_563_binary_tree_tilt/binary_tree_tilt.py,binary_tree_tilt.py,binary_tree_tilt_helper,binary_tree_tilt,32,48,4,A,1,22,8,4.0,B2,1.6363636363636365,"{""A2"": 11, ""A1"": 10, ""B2"": 1}","{""Simple Atributte"": 10, ""Return"": 3, ""Simple Assignment"": 2, ""Assigment with sum (total = total + 1)"": 2, ""Simple If statements"": 2, ""Boolean Operation"": 1, ""Simplified incremental Assignment with increase amount"": 1, ""Recursive Functions"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_563_binary_tree_tilt/binary_tree_tilt.py,binary_tree_tilt.py,__init__,,3,6,1,A,1,7,3,2.0,A2,1.5714285714285714,"{""A2"": 4, ""A1"": 3}","{""Simple Atributte"": 3, ""Simple Assignment"": 3, ""Function with Simple argument with Default argument"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_102_binary_tree_level_order_traversal/binary_tree_level_order_traversal.py,binary_tree_level_order_traversal.py,level_order_traversal,,3,21,6,B,2,88,11,3.0,B1,1.4431818181818181,"{""A1"": 52, ""A2"": 33, ""B1"": 3}","{""Simple Atributte"": 30, ""Simple List"": 11, ""Simple Assignment"": 11, ""Simple If statements"": 9, ""Simple Tuple"": 8, ""Return"": 5, ""'range' call function"": 3, ""Unary Operation"": 3, ""Simple For Loop"": 3, ""While with Else Loop"": 3}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_687_longest_univalue_path/longest_univalue_path.py,longest_univalue_path.py,longest_univalue_path,,3,24,1,A,1,55,12,4.0,B2,1.4545454545454546,"{""A1"": 32, ""A2"": 22, ""B2"": 1}","{""Simple Atributte"": 21, ""Simple Assignment"": 13, ""Simple If statements"": 5, ""Return"": 4, ""Boolean Operation"": 3, ""Simple Tuple"": 2, ""Assigment with sum (total = total + 1)"": 2, ""Simplified incremental Assignment with increase amount"": 1, ""Simple List"": 1, ""Unary Operation"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_687_longest_univalue_path/longest_univalue_path.py,longest_univalue_path.py,longest_univalue_path_helper,longest_univalue_path,6,20,6,B,2,40,10,4.0,B2,1.525,"{""A1"": 21, ""A2"": 18, ""B2"": 1}","{""Simple Atributte"": 17, ""Simple Assignment"": 6, ""Simple If statements"": 4, ""Boolean Operation"": 3, ""Return"": 3, ""Simple Tuple"": 2, ""Assigment with sum (total = total + 1)"": 2, ""Simplified incremental Assignment with increase amount"": 1, ""Unary Operation"": 1, ""Recursive Functions"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_114_flatten_binary_tree_to_linkedlist/flatten_binary_tree_to_linkedlist.py,flatten_binary_tree_to_linkedlist.py,flatten,,3,22,1,A,1,23,8,4.0,B2,1.5217391304347827,"{""A1"": 14, ""A2"": 7, ""B1"": 1, ""B2"": 1}","{""Simple Atributte"": 7, ""Simple Assignment"": 7, ""Simple Tuple"": 2, ""Simple If statements"": 2, ""Return"": 2, ""While with Else Loop"": 1, ""Function with Simple argument"": 1, ""Recursive Functions"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_114_flatten_binary_tree_to_linkedlist/flatten_binary_tree_to_linkedlist.py,flatten_binary_tree_to_linkedlist.py,flatten_helper,flatten,4,19,4,A,1,22,7,4.0,B2,1.5454545454545454,"{""A1"": 13, ""A2"": 7, ""B1"": 1, ""B2"": 1}","{""Simple Atributte"": 7, ""Simple Assignment"": 7, ""Simple Tuple"": 2, ""Simple If statements"": 2, ""Return"": 2, ""While with Else Loop"": 1, ""Recursive Functions"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_114_flatten_binary_tree_to_linkedlist/flatten_binary_tree_to_linkedlist.py,flatten_binary_tree_to_linkedlist.py,flatten,,29,43,1,A,1,21,8,4.0,B2,1.4761904761904763,"{""A1"": 13, ""A2"": 7, ""B2"": 1}","{""Simple Atributte"": 7, ""Simple Assignment"": 5, ""Simple Tuple"": 2, ""Simple If statements"": 2, ""Return"": 2, ""Boolean Operation"": 1, ""Function with Simple argument"": 1, ""Recursive Functions"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_114_flatten_binary_tree_to_linkedlist/flatten_binary_tree_to_linkedlist.py,flatten_binary_tree_to_linkedlist.py,flatten_helper,flatten,30,41,5,A,1,20,7,4.0,B2,1.5,"{""A1"": 12, ""A2"": 7, ""B2"": 1}","{""Simple Atributte"": 7, ""Simple Assignment"": 5, ""Simple Tuple"": 2, ""Simple If statements"": 2, ""Return"": 2, ""Boolean Operation"": 1, ""Recursive Functions"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_199_binary_tree_right_side_view/binary_tree_right_side_view.py,binary_tree_right_side_view.py,rightSideView,,3,21,7,B,2,28,11,3.0,B1,1.4285714285714286,"{""A1"": 17, ""A2"": 10, ""B1"": 1}","{""Simple Atributte"": 9, ""Simple If statements"": 4, ""Simple List"": 3, ""Simple Assignment"": 3, ""Simple Tuple"": 2, ""Return"": 2, ""'range' call function"": 1, ""Unary Operation"": 1, ""Simple For Loop"": 1, ""While with Else Loop"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_199_binary_tree_right_side_view/binary_tree_right_side_view.py,binary_tree_right_side_view.py,rightSideViewRecursive,,24,37,1,A,1,13,8,4.0,B2,1.5384615384615385,"{""A1"": 8, ""A2"": 4, ""B2"": 1}","{""Simple Atributte"": 4, ""Simple If statements"": 2, ""Return"": 2, ""Simple List"": 1, ""Unary Operation"": 1, ""Simple Assignment"": 1, ""Function with Simple argument"": 1, ""Recursive Functions"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_199_binary_tree_right_side_view/binary_tree_right_side_view.py,binary_tree_right_side_view.py,rightSideViewHelper,rightSideViewRecursive,25,32,3,A,1,9,5,4.0,B2,1.7777777777777777,"{""A2"": 4, ""A1"": 4, ""B2"": 1}","{""Simple Atributte"": 4, ""Simple If statements"": 2, ""Unary Operation"": 1, ""Recursive Functions"": 1, ""Return"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_173_binary_search_tree_iterator/binary_search_tree_iterator.py,binary_search_tree_iterator.py,BSTIterator,,2,24,3,A,1,39,12,3.0,B1,1.5897435897435896,"{""A2"": 19, ""A1"": 18, ""B1"": 2}","{""Simple Atributte"": 18, ""Function with Simple argument"": 4, ""Return"": 4, ""Simple Assignment"": 3, ""Simple If statements"": 3, ""Simple List"": 1, ""If statements expression (else)"": 1, ""Unary Operation"": 1, ""Boolean Operation"": 1, ""Subscript"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_173_binary_search_tree_iterator/binary_search_tree_iterator.py,binary_search_tree_iterator.py,hasNext,,14,17,3,A,1,8,5,2.0,A2,1.375,"{""A1"": 5, ""A2"": 3}","{""Simple Atributte"": 3, ""Return"": 2, ""Boolean Operation"": 1, ""Simple If statements"": 1, ""Function with Simple argument"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_173_binary_search_tree_iterator/binary_search_tree_iterator.py,binary_search_tree_iterator.py,BSTIterator2,,29,49,3,A,1,27,6,3.0,B1,1.5555555555555556,"{""A2"": 13, ""A1"": 13, ""B1"": 1}","{""Simple Atributte"": 13, ""Function with Simple argument"": 4, ""Return"": 4, ""Simple If statements"": 3, ""Simple Assignment"": 2, ""Simple Class  Using the constructor method --> __init__"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_173_binary_search_tree_iterator/binary_search_tree_iterator.py,binary_search_tree_iterator.py,__init__,,3,6,2,A,1,10,6,3.0,B1,1.6,"{""A1"": 5, ""A2"": 4, ""B1"": 1}","{""Simple Atributte"": 4, ""Simple Assignment"": 2, ""Simple List"": 1, ""If statements expression (else)"": 1, ""Unary Operation"": 1, ""Function with Simple argument"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_173_binary_search_tree_iterator/binary_search_tree_iterator.py,binary_search_tree_iterator.py,next,,8,12,2,A,1,10,7,2.0,A2,1.5,"{""A2"": 5, ""A1"": 5}","{""Simple Atributte"": 4, ""Subscript"": 1, ""Simple Assignment"": 1, ""Simplified incremental Assignment with increase amount"": 1, ""Simple If statements"": 1, ""Function with Simple argument"": 1, ""Return"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_173_binary_search_tree_iterator/binary_search_tree_iterator.py,binary_search_tree_iterator.py,inorder,,19,24,2,A,1,10,4,2.0,A2,1.7,"{""A2"": 7, ""A1"": 3}","{""Simple Atributte"": 7, ""Simple If statements"": 1, ""Function with Simple argument"": 1, ""Return"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_173_binary_search_tree_iterator/binary_search_tree_iterator.py,binary_search_tree_iterator.py,next,,34,37,2,A,1,7,5,2.0,A2,1.4285714285714286,"{""A1"": 4, ""A2"": 3}","{""Simple Atributte"": 3, ""Simple Assignment"": 1, ""Simple If statements"": 1, ""Function with Simple argument"": 1, ""Return"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_173_binary_search_tree_iterator/binary_search_tree_iterator.py,binary_search_tree_iterator.py,hasNext,,39,42,2,A,1,5,4,2.0,A2,1.2,"{""A1"": 4, ""A2"": 1}","{""Return"": 2, ""Simple Atributte"": 1, ""Simple If statements"": 1, ""Function with Simple argument"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_173_binary_search_tree_iterator/binary_search_tree_iterator.py,binary_search_tree_iterator.py,inorder,,44,49,2,A,1,10,4,2.0,A2,1.7,"{""A2"": 7, ""A1"": 3}","{""Simple Atributte"": 7, ""Simple If statements"": 1, ""Function with Simple argument"": 1, ""Return"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_173_binary_search_tree_iterator/binary_search_tree_iterator.py,binary_search_tree_iterator.py,__init__,,30,32,1,A,1,4,3,2.0,A2,1.5,"{""A2"": 2, ""A1"": 2}","{""Simple Atributte"": 2, ""Simple Assignment"": 1, ""Function with Simple argument"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_530_minimum_absolute_diff_in_bst/min_absolute_diff_in_bst.py,min_absolute_diff_in_bst.py,TreeNode,,1,5,2,A,1,8,4,3.0,B1,1.75,"{""A2"": 4, ""A1"": 3, ""B1"": 1}","{""Simple Atributte"": 3, ""Simple Assignment"": 3, ""Function with Simple argument with Default argument"": 1, ""Simple Class  Using the constructor method --> __init__"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_530_minimum_absolute_diff_in_bst/min_absolute_diff_in_bst.py,min_absolute_diff_in_bst.py,min_absolute_diff,,8,24,1,A,1,13,6,4.0,B2,1.5384615384615385,"{""A1"": 8, ""A2"": 4, ""B2"": 1}","{""Simple Atributte"": 4, ""Simple Assignment"": 3, ""Simple If statements"": 2, ""Return"": 2, ""Function with Simple argument"": 1, ""Recursive Functions"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_530_minimum_absolute_diff_in_bst/min_absolute_diff_in_bst.py,min_absolute_diff_in_bst.py,min_absolute_diff_helper,min_absolute_diff,10,21,3,A,1,10,5,4.0,B2,1.7,"{""A1"": 5, ""A2"": 4, ""B2"": 1}","{""Simple Atributte"": 4, ""Simple Assignment"": 2, ""Simple If statements"": 2, ""Recursive Functions"": 1, ""Return"": 1}"
python-algorithms,/home/juan/Documents/Analisis-CC-PyCEFR/python-algorithms/leetcode/src/binary_trees/lc_530_minimum_absolute_diff_in_bst/min_absolute_diff_in_bst.py,min_absolute_diff_in_bst.py,__init__,,2,5,1,A,1,7,3,2.0,A2,1.5714285714285714,"{""A2"": 4, ""A1"": 3}","{""Simple Atributte"": 3, ""Simple Assignment"": 3, ""Function with Simple argument with Default argument"": 1}"
