case,project,file,file_name,class,start_line,end_line,displacement,level,level_num,source_file
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Simple Atributte,35,35,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Simple Atributte,36,36,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Simple Atributte,3,3,8,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Simple Atributte,4,4,8,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Simple Atributte,5,5,8,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Simple Atributte,22,22,7,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Simple Atributte,22,22,27,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Simple Atributte,22,22,49,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Simple Atributte,27,27,20,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Simple Atributte,27,27,59,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Simple Atributte,27,27,37,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Simple Atributte,27,27,77,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Boolean Operation,22,22,7,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Boolean Operation,27,27,11,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Simple Assignment,31,31,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Simple Assignment,32,32,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Simple Assignment,33,33,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Simple Assignment,34,34,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Simple Assignment,35,35,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Simple Assignment,36,36,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Simple Assignment,3,3,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Simple Assignment,4,4,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Simple Assignment,5,5,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Simple If statements,18,19,4,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Simple If statements,22,23,4,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Recursive Functions,17,27,0,B2,4,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Function with Simple argument with Default argument,2,5,4,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Return,27,27,4,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Return,19,19,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Return,23,23,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,btree_path_sum,btree_path_sum.py,btree_path_sum.py,Simple Class  Using the constructor method --> __init__,1,5,0,B1,3,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Print,60,60,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Print,68,68,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Print,72,72,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,57,57,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,58,58,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,61,61,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,62,62,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,63,63,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,64,64,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,65,65,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,66,66,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,67,67,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,71,71,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,61,61,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,62,62,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,63,63,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,64,64,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,65,65,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,66,66,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,67,67,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,6,6,4,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,7,7,4,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,8,8,4,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,25,25,8,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,27,27,15,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,48,48,8,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,65,65,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,66,66,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,67,67,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,25,25,33,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,26,26,8,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,33,33,29,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,34,34,12,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,35,35,30,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,36,36,12,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,45,45,69,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,48,48,36,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,52,52,62,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,60,60,33,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,68,68,33,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Atributte,72,72,33,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Unary Operation,70,70,16,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Unary Operation,71,71,21,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Unary Operation,25,25,32,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Assignment,55,55,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Assignment,56,56,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Assignment,57,57,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Assignment,58,58,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Assignment,61,61,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Assignment,62,62,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Assignment,63,63,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Assignment,64,64,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Assignment,65,65,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Assignment,66,66,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Assignment,67,67,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Assignment,70,70,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Assignment,71,71,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Assignment,6,6,4,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Assignment,7,7,4,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Assignment,8,8,4,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Assignment,25,25,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Assignment,33,34,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Assignment,35,36,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Assignment,40,40,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Assignment,41,41,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Assigment with sum (total = total + 1),45,45,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Assignment,48,48,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Import,1,1,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Alias,1,1,7,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple If statements,30,31,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Function with Simple argument with Default argument,5,8,2,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Function with Simple argument,24,27,4,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Function with Simple argument,29,52,4,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Return,27,27,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Return,52,52,8,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Return,31,31,12,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Class  Using the constructor method --> __init__,4,8,0,B1,3,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,path_with_maximum_sum,path_with_max_sum.py,path_with_max_sum.py,Simple Class ,22,52,0,B1,3,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Print,59,59,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Print,66,66,0,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,54,54,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,55,55,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,56,56,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,57,57,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,58,58,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,60,60,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,61,61,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,62,62,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,63,63,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,64,64,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,65,65,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,56,56,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,57,57,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,58,58,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,60,60,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,61,61,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,62,62,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,63,63,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,64,64,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,65,65,0,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,3,3,8,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,4,4,8,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,5,5,8,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,21,21,8,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
python-algorithms,tree_diameter,tree_diameter.py,tree_diameter.py,Simple Atributte,25,25,15,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-algorithms/data_pycefr.json
