case,project,file,file_name,class,start_line,end_line,displacement,level,level_num,source_file
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Atributte,84,84,8,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Atributte,135,135,27,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Atributte,22,22,12,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Atributte,25,25,21,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Atributte,26,26,12,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Atributte,33,33,12,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Atributte,34,34,12,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Atributte,60,60,12,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Atributte,60,60,41,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Atributte,76,76,22,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Atributte,124,124,23,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Atributte,124,124,47,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Atributte,22,22,12,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Atributte,26,26,12,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Simple Atributte,66,66,26,A2,2,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Unary Operation,74,74,30,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
python-mini-projects,Snake Game,snake_game.py,snake_game.py,Unary Operation,78,78,26,A1,1,/home/juan/Documents/Analisis-CC-PyCEFR/data/processed/python-mini-projects/data_pycefr.json
